,price,address,postcode,number_bedrooms
905,900000.0,"Rotherhithe Street, Rotherhithe, London, SE16",SE16,2.0
909,925000.0,Brunswick Court Bermondsey SE1,SE1,3.0
910,750000.0,"Bromar Road, London, SE5",SE5,3.0
912,425000.0,Bath Close Peckham SE15,SE15,2.0
913,1500000.0,"West Square, London, SE11",SE11,4.0
916,3500000.0,"Grove Park, London, SE5",SE5,7.0
920,525000.0,"85 Crampton Street, Elephant & Castle, SE17",SE17,2.0
922,875000.0,"Oglander Road, Peckham Rye, London, SE15",SE15,3.0
923,2750000.0,"Peckham Rye, East Dulwich, London, SE22",SE22,5.0
924,625000.0,"Elephant Park, Elephant & Castle, London SE17",SE17,1.0
925,700000.0,"Walworth Road, London, SE1",SE1,2.0
927,2200000.0,"Flat 1, Flat 2 And Office, 5 Risborough Street, London, Greater London, SE1 0HF",SE1,3.0
929,400000.0,"Sears Street, Camberwell, London, SE5",SE5,1.0
930,550000.0,"Redwood Park, Canada Water, SE16",SE16,2.0
931,356250.0,"Buller Close., Peckham, London, SE15",SE15,2.0
932,1200000.0,Lyndhurst Grove Peckham SE15,SE15,4.0
933,1590000.0,"Court Lane, Dulwich, London, SE21",SE21,4.0
934,475000.0,"Corelli Court, Bermondsey SE1",SE1,2.0
935,1800000.0,"Pavilion C, NEO Bankside, SE1 9NX",SE1,2.0
936,425000.0,"Herne Hill, London, SE24",SE24,1.0
937,499950.0,"Underhill Road, East Dulwich, London, SE22",SE22,3.0
938,500000.0,"East Surrey Grove, Peckham, London, .., SE15",SE15,4.0
939,1750000.0,"Holly Grove, London SE15",SE15,5.0
940,1400000.0,"Tea Trade Wharf, Shad Thames, London, SE1",SE1,2.0
