,price,address,postcode,number_bedrooms
737,1500000.0,"Hertford Avenue, East Sheen, SW14",SW14,5.0
738,349950.0,"Strathmore Road, Teddington, TW11",TW11,1.0
742,500000.0,"Broome Road, Hampton, TW12",TW12,3.0
743,1650000.0,"Clavering Avenue, London, SW13",SW13,4.0
745,1550000.0,"Beaconsfield Road, Twickenham, TW1",TW1,4.0
747,1000000.0,"Alderbury Road, London, SW13",SW13,4.0
748,715000.0,"Royal Parade, Richmond, Surrey, TW9",TW9,3.0
749,950000.0,"Shaftesbury Road, Richmond, TW9",TW9,3.0
750,4250000.0,"Park House, Hampton Court Road, Surrey, KT8",KT8,6.0
755,1475000.0,"Richmond Hill, Richmond, Surrey, TW10",TW10,3.0
757,319950.0,"Elton Close, Hampton Wick, KT1",KT1,1.0
761,1500000.0,"Stanley Road, Teddington, TW11",TW11,5.0
762,1085000.0,"Kew Road, Kew, Surrey, TW9",TW9,3.0
763,935950.0,"Laurel Avenue, Twickenham, TW1",TW1,3.0
764,1150000.0,"Queensberry House, Friars Lane, Richmond, TW9",TW9,2.0
771,354950.0,"Richmond Road, Twickenham, TW1",TW1,1.0
772,290000.0,"Edgar Road, Whitton, Hounslow, TW4",TW4,2.0
778,1650000.0,"St. Margarets Road, Twickenham, TW1",TW1,4.0
779,399950.0,"Grosvenor Court, Fairfax Road, Teddington, Middlesex, TW11",TW11,2.0
783,650000.0,"Cambridge Park, Twickenham, TW1",TW1,3.0
788,549950.0,"Victoria Villas, Richmond, TW9",TW9,2.0
794,550000.0,"Bridgeman Road, Teddington, TW11",TW11,2.0
796,1795000.0,"Leyborne Park, Kew, Surrey, TW9",TW9,4.0
797,415000.0,"Castelnau, Barnes, London, SW13",SW13,1.0
798,3500000.0,"Barnes Avenue, Barnes, SW13",SW13,5.0
801,550000.0,"Amelia House, 2 Strand Drive, Kew, Surrey, TW9",TW9,2.0
808,1175000.0,"Uxbridge Road, Hampton Hill, Hampton, TW12",TW12,5.0
809,3500000.0,"Barnes Avenue, London, SW13",SW13,5.0
812,550000.0,"Cromwell Place, SW14 ",SW14,2.0
813,329950.0,"Oakdene Court, Hanworth Road, Hampton, TW12",TW12,2.0
817,2850000.0,"Willow Avenue, Barnes, London, SW13",SW13,3.0
819,995000.0,"St. Margarets Road, Twickenham, Middlesex, TW1",TW1,4.0
825,475000.0,"Levett Square, Richmond, TW9",TW9,1.0
836,1450000.0,"Gloucester Road, Hampton, TW12",TW12,6.0
838,535000.0,"Wharf Development, Teddington, TW11",TW11,2.0
840,1350000.0,"Colston Road, East Sheen, London, SW14",SW14,4.0
841,2495000.0,"Richmond Hill, Richmond, TW10",TW10,3.0
843,1500000.0,"Clarence Road, Kew, Surrey, TW9",TW9,3.0
844,510000.0,"Advent House, Levett Square, Richmond, Surrey, TW9",TW9,1.0
850,925000.0,"56 Ham Common,
Richmond,
TW10 7JH",TW10,2.0
853,365000.0,"King Street, Twickenham, TW1",TW1,1.0
856,675000.0,"St. Georges Road, Richmond, TW9",TW9,3.0
861,495000.0,"Barnes High Street, Barnes, SW13",SW13,1.0
862,310000.0,"Victoria Avenue, West Molesey, Surrey, KT8",KT8,2.0
863,200000.0,"Jubilee Avenue, Whitton, Twickenham, TW2",TW2,1.0
866,515000.0,"Kenmore Close, Kew, Surrey, TW9",TW9,2.0
867,875000.0,"Kew Gardens Road, Kew, TW9 ",TW9,4.0
868,2150000.0,"St Leonards Road, Mortlake, London, SW14",SW14,5.0
872,1895000.0,"Ormond Road, Richmond, Surrey, TW10",TW10,4.0
873,650000.0,"Manning Place, Richmond, Surrey, TW10",TW10,2.0
875,4250000.0,"Park House, Hampton Court Road, Surrey, KT8",KT8,6.0
876,479950.0,"Cusack Close, Strawberry Hill, TW1",TW1,3.0
878,599950.0,"Twickneham,London,TW1",TW1,3.0
881,475000.0,"Deanhill Court, Upper Richmond Road West, London, SW14",SW14,2.0
884,425000.0,"Manor Road, Richmond, TW9",TW9,2.0
885,1200000.0,"Whitton Road, Twickenham, TW1",TW1,4.0
886,699950.0,"Pulsford Close, Twickenham, TW1",TW1,2.0
892,675000.0,"Shalstone Road, London, SW14",SW14,2.0
898,899950.0,"Victoria Road, Teddington, TW11",TW11,4.0
899,670000.0,"Rock Avenue, East Sheen, London, SW14",SW14,2.0
900,3500000.0,"Barnes Avenue, Barnes, SW13",SW13,5.0
902,520000.0,"Richmond,London,TW10",TW10,1.0
903,450000.0,"Knights Place, Twickenham, TW2",TW2,2.0
904,1175000.0,"White Hart Lane, Barnes, SW13",SW13,4.0
905,725000.0,"Henry Peters Drive, Teddington, TW11 ",TW11,2.0
906,2000000.0,"Derby Road, East Sheen, London, SW14",SW14,5.0
907,825000.0,"Albert Road, Richmond, Surrey, TW10",TW10,2.0
908,2950000.0,"Madrid Road, Barnes, London, SW13",SW13,4.0
914,450000.0,"Richmond Riverside, Richmond-Upon-Thames, TW10",TW10,1.0
916,650000.0,"Richmond,London,TW10",TW10,2.0
918,800000.0,"Cowley Road, London, SW14",SW14,3.0
919,525000.0,"Lonsdale Road, Barnes, SW13",SW13,3.0
921,495000.0,"Teddington,Richmond,TW11",TW11,2.0
924,675000.0,"White Hart Lane, Barnes, SW13",SW13,3.0
925,600000.0,"Richmond,London,TW10",TW10,2.0
926,400000.0,"Newfield Close, Hampton, TW12",TW12,2.0
927,475000.0,"Clear Water House, 2A Grosvenor Road, Richmond, TW10",TW10,2.0
