,price,address,postcode,number_bedrooms
369,620000.0,"King's Cross, London, N7",N7,1.0
370,650000.0,"Tufnell Park Road, Tufnell Park, London, N7",N7,3.0
371,489995.0,Tollington Park N4 3AD,N4,1.0
373,550000.0,"Carleton Road, Tufnell Park, N7",N7,2.0
374,419950.0,"Marlborough Road, Archway,N19",N19,1.0
376,450000.0,"Evelyn Walk, London N1",N1,2.0
377,625000.0,"Malta Street, Clerkenwell, London, EC1V",EC1V,3.0
379,525000.0,"Crayford Road, London, N7",N7,2.0
380,400000.0,"Warlters Road, Islington, London, N7",N7,2.0
381,450000.0,"Hatchard Road, London, N19",N19,1.0
382,650000.0,"Graham Street, London, N1",N1,2.0
383,1750000.0,"Poets Road, London, N5",N5,5.0
384,600000.0,"Tibberton Square, London, N1",N1,2.0
385,600000.0,"Hornsey Road, London, N19",N19,2.0
386,1495000.0,"Eagle Point, City Road, London, EC1V",EC1V,2.0
387,640000.0,"Hornsey Road, London, N19",N19,2.0
391,275000.0,"Hunter House, 213-217 Junction Road, London, N19",N19,1.0
392,925000.0,"Downham Road, London, N1",N1,2.0
393,385000.0,"Taverner Square, Highbury, N5",N5,1.0
394,325000.0,"Marshall House, Cranston Estate, London, N1",N1,0.0
395,690000.0,"Bevenden Street,
Hoxton,
London,
N1 6BP,",N1,1.0
396,920000.0,"Bevenden Street,
Hoxton,
London,
N1 6BP,",N1,2.0
397,920000.0,"Bevenden Street,
Hoxton,
London,
N1 6BP,",N1,2.0
398,870000.0,"Bevenden Street,
Hoxton,
London,
N1 6BP,",N1,2.0
399,465000.0,"Highbury Square, Highbury, London, N5",N5,1.0
400,795000.0,"248 Goswell Road, London, EC1V",EC1V,2.0
401,1050000.0,"Islington Green, Angel, London, N1",N1,2.0
402,725000.0,"2 Bedroom Apartments, Colour House, Bentley Road, London, N1",N1,2.0
403,720000.0,"3 Bedroom Apartments, Colour House, Bentley Road, London, N1",N1,3.0
404,500000.0,"1 Bedroom Apartments, Colour House, Bentley Road, London, N1",N1,1.0
405,675000.0,"Gifford Street, London, N1 ",N1,2.0
406,500000.0,"Highbury Stadium Square, Highbury, N5",N5,1.0
407,900000.0,"Thornhill Road, Islington, N1",N1,2.0
409,685000.0,"Newland Court, Old Street, Islington, London, EC1V",EC1V,3.0
410,85000.0,"Eagle Wharf Marina, Islington N1",N1,1.0
411,379950.0,"Camden Road, London, N7",N7,2.0
412,500000.0,"Enfield Road, Islington, London, N1",N1,2.0
413,750000.0,"Southstand Apartments, Highbury Stadium Square, London, N5",N5,2.0
414,750000.0,"Bickerton Road, Archway, London, N19",N19,2.0
416,400000.0,"Wilkinson House, Cranston Estate, Hoxton, London, N1",N1,2.0
417,520000.0,"Enfield Road, London, N1 ",N1,2.0
418,650000.0,"The Nautilus Building, 3 Myddelton Passage, London, EC1R",EC1R,1.0
419,379950.0,"Camden Road, London, N7",N7,2.0
420,425000.0,"Tufnell Park Road, London, N7",N7,1.0
422,970000.0,"Marketing Suite at Petrone House,
13 Phoenix Place,
London,
WC1X 0DH",WC1X,1.0
423,1823000.0,"43 Golden Lane,
London,
EC1Y",EC1Y,3.0
425,775000.0,"Bridgeman Road, London, N1",N1,2.0
426,1200000.0,"Shaftesbury Road, Crouch End Borders, London, N19",N19,4.0
427,500000.0,"Hornsey Rise, N19",N19,2.0
428,735000.0,"Elmore House, 110 Elmore Street, Canonbury, Islington, N1",N1,2.0
429,745000.0,"Chadwell Street, London, EC1R",EC1R,2.0
431,900000.0,"Southgate Road, De Beauvoir Town, London, N1",N1,2.0
433,1795000.0,"Aberdeen Park, London, N5",N5,3.0
434,950000.0,"Bath Street, London, EC1V",EC1V,2.0
435,750000.0,"Queensbury Street, London, N1",N1,3.0
436,750000.0,"Eagle Wharf Road, Islington, London, N1",N1,2.0
437,1395000.0,"Hertford Road, Islington, London, N1",N1,4.0
438,675000.0,"Crondall Street, Hoxton, London, N1",N1,3.0
440,500000.0,"Thornhill House, London, N1",N1,1.0
441,750000.0,"Northchurch Road, Islington, N1",N1,2.0
442,550000.0,"Junction Road, Archway, London, Uk, N19",N19,2.0
443,910000.0,"Danbury Street, Islington, N1",N1,2.0
444,1750000.0,"CORNER PENTHOUSE, Eaststand Appartments, Highbury StadiumSquare, London, N5",N5,3.0
445,1750000.0,"Poets Road, London, N5",N5,5.0
446,650000.0,"Balfour Road, London, N5",N5,2.0
447,900000.0,"Brooksby Street, London, N1",N1,2.0
448,1850000.0,"Ripplevale Grove, London, N1",N1,3.0
449,650000.0,"Thornhill Road, London, N1",N1,2.0
450,500000.0,"Hanley Road, Stroud Green, N4",N4,3.0
451,500000.0,"Thornhill Road, Islington, London, N1",N1,1.0
454,600000.0,"Southgate Road, London, N1",N1,2.0
455,550000.0,"Ufton Road, De Beauvoir, N1",N1,1.0
456,1175000.0,"Gillespie Road, N5 1LH",N5,4.0
457,675000.0,"Balls Pond Road, London, N1",N1,2.0
458,650000.0,"Lough Road, Islington, London, N7",N7,3.0
459,500000.0,Queensland Road N7 7FF,N7,1.0
460,775000.0,"Gainsborough Studios North, 1 Poole Street, London, N1",N1,2.0
461,660000.0,"Caledonian Road, London, N1",N1,2.0
463,435000.0,"Hornsey Street, N7 8GF",N7,1.0
464,1575000.0,"Highbury Quadrant, London, N5",N5,4.0
466,475000.0,"Tollington Way, Holloway, London, N7",N7,2.0
467,1650000.0,"Cloudesley Road, London, N1",N1,3.0
468,575000.0,"Garrett Street, London, EC1Y",EC1Y,1.0
471,895000.0,"Mortimer Road, London N1",N1,2.0
472,275000.0,"Junction Road, Islington, London, N19",N19,1.0
473,570000.0,"Maldon Apartments, Micawber Street, Islington, London, N1",N1,1.0
474,450000.0,"Jack Walker Court, London, N5",N5,1.0
475,1150000.0,"Sheperdess Place, Hoxton, London, N1",N1,2.0
476,500000.0,"Rotherfield Street, Canonbury, N1",N1,2.0
477,650000.0,"Arundel Square, London, N7",N7,2.0
478,500000.0,"Royle Building , 31 Wenlock Road, London, N1",N1,1.0
479,400000.0,"Drayton Park, London, N5",N5,1.0
480,550000.0,"Goswell Road, London, EC1V",EC1V,1.0
481,470000.0,"Highbury Grove, London, N5",N5,1.0
482,450000.0,"Evershot Road, London, N4",N4,1.0
483,325000.0,"Conistone Way, London, N7",N7,1.0
484,2899000.0,"City Road, Shoreditch, London, EC1V",EC1V,3.0
486,725000.0,"Hampton Court, London, N1",N1,2.0
487,470000.0,"Essex Road, Islington, London, N1",N1,1.0
488,350000.0,"Tollington Road, London, N7 6PG",N7,1.0
489,625000.0,"Crayle House, Malta Street, London, EC1V",EC1V,3.0
490,1775000.0,"Dagmar Terrace, N1 2BN",N1,4.0
491,470000.0,"Essex Road, N1 2YG",N1,1.0
494,2000000.0,"Melgund Road, London, N5",N5,4.0
495,700000.0,"Alwyne Place, London, N1",N1,1.0
497,715000.0,"City North Place, N4",N4,2.0
498,710000.0,"City North Place, N4",N4,2.0
499,720000.0,"City North Place, N4",N4,2.0
500,2100000.0,"Penn Street, 
Hoxton, 
London, 
N1",N1,3.0
501,650000.0,"Huddleston Road, London, N7",N7,2.0
502,500000.0,"Shoreditch High Street, London, E1",E1,1.0
503,750000.0,"Hutley Wharf, 29 Branch Place, London, N1",N1,2.0
505,1750000.0,"Ritchie Street, Islington, London, N1",N1,4.0
507,1950000.0,Upper Street N1,N1,2.0
508,825000.0,"Haberdasher Street, London, N1",N1,3.0
510,700000.0,"Esther Anne Place, London, N1",N1,1.0
511,950000.0,"Chronicle Tower, 261B City Road, London, EC1V",EC1V,2.0
512,1350000.0,"Berry Street, London, EC1V",EC1V,2.0
514,1000000.0,"Hatchard Road, London, N19",N19,4.0
515,800000.0,"Naoroji Street, London, WC1X",WC1X,2.0
