,price,address,postcode,number_bedrooms
649,950000.0,"Tolworth Road, Surbiton, Surrey, KT6",KT6,5.0
650,425000.0,"Oakcroft Road, Chessington, Surrey, KT9",KT9,2.0
652,345000.0,"Berrylands Road, Surbiton, KT5",KT5,2.0
653,210000.0,"Mansfield Road, Chessington, Surrey. KT9 2PN",KT9,1.0
654,435000.0,"Maple Road, Surbiton, Surrey, KT6",KT6,2.0
655,795000.0,"Berystede, Kingston Upon Thames, KT2",KT2,4.0
657,1040000.0,"Selwyn Road, New Malden, KT3",KT3,4.0
662,845000.0,"Elgar Avenue, Surbiton, KT5",KT5,5.0
663,1150000.0,"Dukes Avenue, New Malden, KT3",KT3,5.0
666,285000.0,"Gilders Road, Chessington, Surrey, KT9",KT9,2.0
667,285000.0,"Richmond Road, Kingston Upon Thames, KT2",KT2,2.0
668,415000.0,"Dudley Road, Kingston Upon Thames, KT1",KT1,2.0
669,899950.0,"Clarence Avenue, New Malden, Surrey, United Kingdom, KT3",KT3,5.0
675,850000.0,"Queenshurst Square, Kingston, Kingston Upon Thames, KT2",KT2,3.0
676,925000.0,"Lynton Road, New Malden, KT3",KT3,4.0
679,410000.0,"Tedder Close, Chessington, Surrey. KT9 2QA",KT9,3.0
682,1625000.0,"Wonford Close, Kingston Upon Thames, Surrey, KT2",KT2,5.0
683,550000.0,"Rosebery Road, Kingston Upon Thames, KT1",KT1,3.0
685,365000.0,"Golding Close, Chessington, Surrey. KT9 2GG",KT9,2.0
688,1425000.0,"Warren Rise, Coombe, KT3",KT3,4.0
689,730000.0,"Earlsfield House, Royal Quarter, Seven Kings Way, Kingston, KT2",KT2,3.0
690,1625000.0,"Wonford Close, Kingston-Upon-Thames, KT2",KT2,5.0
691,1650000.0,"Brendon Close, Surrey, KT10",KT10,4.0
693,550000.0,"Bonner Hill Road, Kingston, Kingston upon Thames, KT1",KT1,2.0
695,450000.0,"Vale Crescent, Kingston Vale, London, SW15",SW15,1.0
696,575000.0,"Lawrence Avenue, New Malden, KT3",KT3,2.0
697,950000.0,"Hoppingwood Avenue, New Malden, KT3",KT3,4.0
700,360000.0,"Villiers Close, Surbiton, KT5",KT5,2.0
705,450000.0,"Kingshill Ave, Worcester Park, KT4",KT4,3.0
706,799950.0,"Alexandra Drive, Surbiton, KT5",KT5,4.0
707,649950.0,"Culsac Road, Surbiton, KT6",KT6,3.0
708,320000.0,"Field Close, Chessington, Surrey. KT9 2QD",KT9,2.0
712,475000.0,"Gilders Road, Chessington, KT9",KT9,3.0
715,329950.0,"Clayton Road, Chessington, Surrey, KT9",KT9,2.0
716,435000.0,"Hartfield Road, Chessington, Surrey. KT9 2PW",KT9,3.0
718,840000.0,"Elmbridge Avenue, Surbiton.  KT5 9HF",KT5,3.0
719,550000.0,"Victoria Road, Kingston Upon Thames, KT1",KT1,2.0
720,525000.0,"High Street, Kingston Upon Thames, Surrey, United Kingdom, KT1",KT1,2.0
721,695000.0,"Gladeside Close, Chessington, Surrey, KT9",KT9,4.0
722,425000.0,"Richmond Court, 2 Queens Road, Kingston Upon Thames, KT2",KT2,2.0
723,750000.0,"Coombe Gardens, New Malden, KT3",KT3,4.0
724,1475000.0,"Burton Road, Kingston upon Thames, KT2",KT2,4.0
725,270000.0,"School Lane, Surbiton, KT6",KT6,2.0
739,650000.0,"Earle Gardens, Kingston Upon Thames, Surrey, United Kingdom, KT2",KT2,4.0
753,565000.0,"Muybridge Road, New Malden, KT3",KT3,3.0
759,2150000.0,"Kingston Hill, Kingston upon Thames, KT2",KT2,4.0
760,825000.0,"Latchmere Road, Kingston upon Thames KT2",KT2,3.0
761,825000.0,"Reynolds Road, New Malden, KT3",KT3,4.0
