,price,address,postcode,number_bedrooms
69,410000.0,"Camarthen Green, Kingsbury, NW9",NW9,2.0
70,700000.0,"Tudor House, Madoc Close, London, NW2",NW2,2.0
71,499950.0,"Ramillies Road, London NW7",NW7,3.0
72,375000.0,"Welbeck Close, North Finchley, N12",N12,2.0
73,1599950.0,"Downage, London NW4",NW4,5.0
74,399000.0,"Sunny Gardens Road, Hendon NW4",NW4,2.0
77,320000.0,"Booth Road, London, NW9",NW9,1.0
78,460000.0,"Aerodrome Road, Colindale, London, NW9",NW9,2.0
79,465000.0,"Mays Lane, Barnet, EN5",EN5,3.0
82,385000.0,"Marchant Close, Mill Hill, NW7",NW7,2.0
83,495000.0,"Rosebery Place, Mill Hill, London, NW7 2FA",NW7,2.0
84,700000.0,"Squires Lane, Finchley, London, N3 ",N3,3.0
86,799995.0,"Brookside South, East Barnet EN4",EN4,4.0
89,565000.0,"1201 High Road, 
Totteridge & Whetstone, 
N20",N20,2.0
90,575000.0,"1201 High Road, 
Totteridge & Whetstone, 
N20",N20,2.0
91,550000.0,"1201 High Road, 
Totteridge & Whetstone, 
N20",N20,2.0
92,137500.0,"1201 High Road, 
Totteridge & Whetstone, 
N20",N20,2.0
94,141250.0,"1201 High Road, 
Totteridge & Whetstone, 
N20",N20,2.0
95,143750.0,"1201 High Road, 
Totteridge & Whetstone, 
N20",N20,2.0
97,7950000.0,"Winnington Road, London, N2",N2,6.0
99,500000.0,"Cecil Road, Colindale, NW9",NW9,3.0
101,925000.0,"Mill Hill,London, NW7,NW7",NW7,4.0
102,325000.0,"11 Boulevard Drive, London, NW9",NW9,1.0
